ticker,period_end,fiscal_period,report_type,statement
TICK027,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 29418.765288239043, 'NetIncome': 18854.867076537135, 'OperatingCashFlow': 17778.50140405136, 'EPS': 1.7091847896926209}"
TICK027,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 148792.32688122502, 'NetIncome': 3515.17209717111, 'OperatingCashFlow': 13890.198349241347, 'EPS': 3.6809731898363243}"
TICK027,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 84804.4543631254, 'NetIncome': 16353.86838447042, 'OperatingCashFlow': 20628.035193659925, 'EPS': 9.938458144089896}"
TICK028,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 149969.01207382855, 'NetIncome': 8349.736937946753, 'OperatingCashFlow': 27006.113117878453, 'EPS': 9.724935021634575}"
TICK028,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 36073.396784969504, 'NetIncome': 5961.224230499133, 'OperatingCashFlow': 23708.499524352486, 'EPS': 1.2963059116396962}"
TICK028,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 83222.4667126774, 'NetIncome': 10483.643766943223, 'OperatingCashFlow': 21426.886084612775, 'EPS': 4.706569784316735}"
TICK028,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 120012.70624250342, 'NetIncome': 17716.212196214416, 'OperatingCashFlow': 36620.41946141945, 'EPS': 9.98542937138317}"
TICK028,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 13227.23407548102, 'NetIncome': 10557.344039398959, 'OperatingCashFlow': 9477.014984546557, 'EPS': 4.046643414629543}"
TICK028,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 134363.84598059114, 'NetIncome': 16325.99787528278, 'OperatingCashFlow': 24988.509828272505, 'EPS': 2.35416519582286}"
TICK028,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 25662.37879140057, 'NetIncome': 5231.257455101897, 'OperatingCashFlow': 25365.62820352337, 'EPS': 7.236761062522101}"
TICK028,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 33639.308408408135, 'NetIncome': 16238.492541630072, 'OperatingCashFlow': 7887.494092771859, 'EPS': 1.0214823139969795}"
TICK028,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 39834.541627024235, 'NetIncome': 10378.318216746631, 'OperatingCashFlow': 30501.781001794596, 'EPS': 8.178939475269232}"
TICK028,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 138608.3582115305, 'NetIncome': 6348.296032879279, 'OperatingCashFlow': 7176.372722202945, 'EPS': 7.99178346608874}"
TICK028,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 77624.76833731706, 'NetIncome': 11694.401621955521, 'OperatingCashFlow': 25290.799186441815, 'EPS': 1.4205209467961604}"
TICK028,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 91343.70329511915, 'NetIncome': 974.6059818471667, 'OperatingCashFlow': 38356.041912698885, 'EPS': 7.6428047323640245}"
TICK028,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 53972.835883147585, 'NetIncome': 5919.995885069406, 'OperatingCashFlow': 15158.609483902992, 'EPS': 9.450207802817388}"
TICK028,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 135549.86536716053, 'NetIncome': 4574.46493801179, 'OperatingCashFlow': 21638.515924171905, 'EPS': 7.7134363830769965}"
TICK028,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 32788.760730236594, 'NetIncome': 5666.989516340027, 'OperatingCashFlow': 18074.858543154987, 'EPS': 3.4174202801141114}"
TICK028,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 125761.81799390313, 'NetIncome': 14205.656883487502, 'OperatingCashFlow': 25118.173570959745, 'EPS': 4.291252387558426}"
TICK029,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 24509.935673574553, 'NetIncome': 7918.159351651334, 'OperatingCashFlow': 26452.857525969044, 'EPS': 5.628907589820241}"
TICK029,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 98751.34703400574, 'NetIncome': 5838.398950442836, 'OperatingCashFlow': 2745.5243180183224, 'EPS': 4.171276825747308}"
TICK029,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 29365.33507605014, 'NetIncome': 8292.898727650128, 'OperatingCashFlow': 17975.240710675556, 'EPS': 2.6180549733134373}"
TICK029,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 12288.22617760519, 'NetIncome': 3639.9359414257624, 'OperatingCashFlow': 11119.644497631161, 'EPS': 7.220274886329746}"
TICK029,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 84724.36404768763, 'NetIncome': 11417.801279915593, 'OperatingCashFlow': 15554.087082196495, 'EPS': 6.899657651446492}"
TICK029,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 103245.58192582898, 'NetIncome': 14833.831925097029, 'OperatingCashFlow': 18639.557246612294, 'EPS': 6.293474792097755}"
TICK029,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 78225.59513638428, 'NetIncome': 14940.880892457057, 'OperatingCashFlow': 23273.273639562856, 'EPS': 5.478839460326493}"
TICK029,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 27106.646649602422, 'NetIncome': 10424.399520499786, 'OperatingCashFlow': 14881.042445566056, 'EPS': 5.693828787255063}"
TICK029,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 139491.24231581175, 'NetIncome': 6411.382864830723, 'OperatingCashFlow': 25985.103688009964, 'EPS': 3.1721064108389663}"
TICK029,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 55310.25925116403, 'NetIncome': 9495.497354638841, 'OperatingCashFlow': 5628.179984079336, 'EPS': 6.262548366648461}"
TICK029,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 17179.45138228604, 'NetIncome': 6172.54352208896, 'OperatingCashFlow': 36666.063311446414, 'EPS': 8.149954294864187}"
TICK029,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 129490.39836392872, 'NetIncome': 16936.70027223935, 'OperatingCashFlow': 36532.01309733988, 'EPS': 7.804210577877606}"
TICK029,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 125547.1337034848, 'NetIncome': 6239.562085031748, 'OperatingCashFlow': 31634.563908726464, 'EPS': 4.50139477564422}"
TICK029,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 26765.106697867577, 'NetIncome': 16622.968556985343, 'OperatingCashFlow': 15454.417915422537, 'EPS': 1.6313943918586085}"
TICK029,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 6752.567920899195, 'NetIncome': 9478.620323975132, 'OperatingCashFlow': 38589.37692714086, 'EPS': 4.606869483710116}"
TICK029,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 122868.5601583718, 'NetIncome': 6683.897978750143, 'OperatingCashFlow': 5354.35504083827, 'EPS': 3.7225555801315027}"
TICK030,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 54831.461615496446, 'NetIncome': 2552.038222994702, 'OperatingCashFlow': 29676.808661532, 'EPS': 5.3422935790429245}"
TICK030,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 64669.13507293528, 'NetIncome': 7872.5238748029215, 'OperatingCashFlow': 15061.28685331819, 'EPS': 5.788594632804726}"
TICK030,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 75516.64380990926, 'NetIncome': 6270.802002395268, 'OperatingCashFlow': 31132.18119222349, 'EPS': 3.9067808217088067}"
TICK030,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 132086.34349775733, 'NetIncome': 11816.279630817948, 'OperatingCashFlow': 28376.17700199241, 'EPS': 4.436648308764614}"
TICK030,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 118886.83181481904, 'NetIncome': 12516.042279194942, 'OperatingCashFlow': 39624.56420895297, 'EPS': 5.783305984278874}"
TICK030,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 42919.91917706515, 'NetIncome': 12548.503085056074, 'OperatingCashFlow': 29456.55452086173, 'EPS': 2.7335521822789035}"
TICK030,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 62344.86881342584, 'NetIncome': 19991.470676210487, 'OperatingCashFlow': 36404.287026812846, 'EPS': 6.528329765537769}"
TICK030,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 105995.16311998057, 'NetIncome': 4103.096483782338, 'OperatingCashFlow': 5578.750480738455, 'EPS': 9.187519720777924}"
TICK030,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 41193.73224742844, 'NetIncome': 12235.338952561935, 'OperatingCashFlow': 9901.580930050837, 'EPS': 5.857213620998156}"
TICK030,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 110466.4493355207, 'NetIncome': 8915.390289470932, 'OperatingCashFlow': 15537.462784515226, 'EPS': 9.64662064533428}"
TICK030,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 20388.186292120237, 'NetIncome': 9827.183184774352, 'OperatingCashFlow': 17367.898669377115, 'EPS': 7.214032050792753}"
TICK030,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 129063.44072308272, 'NetIncome': 19064.307969907313, 'OperatingCashFlow': 13887.09849260379, 'EPS': 6.279564736242898}"
TICK030,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 59699.87431123116, 'NetIncome': 14329.116840665924, 'OperatingCashFlow': 16105.077384350756, 'EPS': 7.460819421190395}"
TICK030,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 87905.8674302775, 'NetIncome': 9089.290068841872, 'OperatingCashFlow': 35488.12121518057, 'EPS': 4.258987269156859}"
TICK030,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 61406.80805537924, 'NetIncome': 14155.717776871148, 'OperatingCashFlow': 30199.901721720045, 'EPS': 5.359539131028544}"
TICK030,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 112029.51618420995, 'NetIncome': 19125.679493402327, 'OperatingCashFlow': 10366.8688555112, 'EPS': 4.297043883944698}"
TICK031,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 49956.8591314827, 'NetIncome': 7874.3281582252175, 'OperatingCashFlow': 31489.159866767775, 'EPS': 4.270729229253659}"
TICK031,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 21583.50399468132, 'NetIncome': 16588.657631394017, 'OperatingCashFlow': 29122.03874693908, 'EPS': 6.708049815280756}"
TICK031,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 34260.68477764599, 'NetIncome': 4314.106316345293, 'OperatingCashFlow': 11137.699795891653, 'EPS': 9.847929873828106}"
TICK031,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 26186.365341811117, 'NetIncome': 19119.04346094427, 'OperatingCashFlow': 38940.225183594084, 'EPS': 5.060175715871636}"
TICK031,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 28189.534608965118, 'NetIncome': 14758.099278165533, 'OperatingCashFlow': 18849.22896799607, 'EPS': 6.305951635101716}"
TICK031,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 103360.54250061618, 'NetIncome': 18570.44026217561, 'OperatingCashFlow': 27421.925605310473, 'EPS': 3.871160730928726}"
TICK031,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 89654.7049208109, 'NetIncome': 790.8860387689987, 'OperatingCashFlow': 29261.058956419893, 'EPS': 1.177744495801132}"
TICK031,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 131362.25681506863, 'NetIncome': 19149.169598213644, 'OperatingCashFlow': 38992.57893627096, 'EPS': 0.7627302388481321}"
TICK031,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 135461.65395930054, 'NetIncome': 14235.954588197608, 'OperatingCashFlow': 7312.9969473893225, 'EPS': 4.845895219331263}"
TICK031,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 147963.37824991695, 'NetIncome': 1173.8040306791531, 'OperatingCashFlow': 4313.087007885279, 'EPS': 2.0295541781389312}"
TICK031,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 60609.665409313384, 'NetIncome': 19375.469897121504, 'OperatingCashFlow': 19242.24068978108, 'EPS': 8.58812780747976}"
TICK031,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 77790.89749339744, 'NetIncome': 4914.815957176129, 'OperatingCashFlow': 23830.644665744334, 'EPS': 0.9686347268017813}"
TICK031,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 18152.923150938193, 'NetIncome': 7700.0001818143965, 'OperatingCashFlow': 24430.073634162836, 'EPS': 5.865507989428285}"
TICK031,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 43652.218562460155, 'NetIncome': 8145.138102313254, 'OperatingCashFlow': 6471.062365061366, 'EPS': 0.7579448391600909}"
TICK031,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 92922.21514186074, 'NetIncome': 9999.41389974981, 'OperatingCashFlow': 7034.595975364344, 'EPS': 1.7074012642209082}"
TICK031,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 138541.35035079005, 'NetIncome': 17405.701607426967, 'OperatingCashFlow': 4616.919708788596, 'EPS': 3.971872713271905}"
TICK032,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 144991.1667446949, 'NetIncome': 6569.63816957596, 'OperatingCashFlow': 34811.065413905555, 'EPS': 7.017258658271635}"
TICK032,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 136037.9969801286, 'NetIncome': 9986.320380391175, 'OperatingCashFlow': 10972.050404133088, 'EPS': 3.9256496638003147}"
TICK032,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 28288.817782576785, 'NetIncome': 15107.968629718614, 'OperatingCashFlow': 29339.990046385577, 'EPS': 5.059967141981877}"
TICK032,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 17071.276063108846, 'NetIncome': 5857.108462551022, 'OperatingCashFlow': 38018.377975680676, 'EPS': 3.0868351295728713}"
TICK032,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 103908.41640669497, 'NetIncome': 18029.958317955836, 'OperatingCashFlow': 2952.195901682754, 'EPS': 4.0415365163455785}"
TICK032,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 49141.777598382105, 'NetIncome': 1168.2626948583807, 'OperatingCashFlow': 12145.407638512797, 'EPS': 9.963927064068574}"
TICK032,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 55050.04609156251, 'NetIncome': 12095.865579621903, 'OperatingCashFlow': 36791.29292132055, 'EPS': 8.337677773510098}"
TICK032,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 81603.83201344499, 'NetIncome': 17084.108437143295, 'OperatingCashFlow': 22192.731502540384, 'EPS': 8.879520667024142}"
TICK032,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 11434.82199709568, 'NetIncome': 8906.245716793692, 'OperatingCashFlow': 31960.24508434662, 'EPS': 7.334409532254967}"
TICK032,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 90852.68845579647, 'NetIncome': 13579.007839495032, 'OperatingCashFlow': 14214.989244946219, 'EPS': 5.947241114992743}"
TICK032,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 80668.1895411659, 'NetIncome': 14255.584934330289, 'OperatingCashFlow': 12994.227780894258, 'EPS': 6.119330539987835}"
TICK032,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 136270.9921383244, 'NetIncome': 15675.228207141878, 'OperatingCashFlow': 29405.30092756151, 'EPS': 3.9952859944845365}"
TICK032,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 141485.9518379992, 'NetIncome': 2280.8058883828253, 'OperatingCashFlow': 31269.684731079564, 'EPS': 4.4378922820314965}"
TICK032,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 114526.18719929254, 'NetIncome': 1112.6731576890575, 'OperatingCashFlow': 36849.03535588765, 'EPS': 5.789534665955831}"
TICK032,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 129340.66350057913, 'NetIncome': 13766.163335633892, 'OperatingCashFlow': 12112.473355746211, 'EPS': 1.9285511518994223}"
TICK032,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 32991.462103019745, 'NetIncome': 2442.7679328471627, 'OperatingCashFlow': 36123.64458547126, 'EPS': 6.420610686117988}"
TICK033,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 125646.83977050574, 'NetIncome': 5024.510372628407, 'OperatingCashFlow': 19358.29355123456, 'EPS': 3.9187686606204224}"
TICK033,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 107986.90418178673, 'NetIncome': 8994.607522453514, 'OperatingCashFlow': 18266.775064460762, 'EPS': 5.661750694422931}"
TICK033,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 85382.07298744962, 'NetIncome': 7852.941119599365, 'OperatingCashFlow': 37544.53499930869, 'EPS': 1.6861008038689835}"
TICK033,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 85873.37580193834, 'NetIncome': 7110.992941172581, 'OperatingCashFlow': 5481.548195667081, 'EPS': 6.174671057792564}"
TICK033,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 111409.17019856207, 'NetIncome': 11083.522204132294, 'OperatingCashFlow': 35986.92578675279, 'EPS': 6.511067724404954}"
TICK033,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 43788.17018325427, 'NetIncome': 19189.349830601383, 'OperatingCashFlow': 5798.9167379092505, 'EPS': 6.572634167872055}"
TICK033,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 112277.42904906563, 'NetIncome': 5020.476208137637, 'OperatingCashFlow': 13404.669876437014, 'EPS': 1.2529107807105144}"
TICK033,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 35583.04914071761, 'NetIncome': 4672.147159916841, 'OperatingCashFlow': 17428.51281481771, 'EPS': 2.831244816305224}"
TICK033,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 72284.15048991493, 'NetIncome': 7585.353137456055, 'OperatingCashFlow': 17490.665676192286, 'EPS': 7.245692738357179}"
TICK033,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 16882.919288565863, 'NetIncome': 16537.31822871405, 'OperatingCashFlow': 32316.76165430891, 'EPS': 2.206091311425782}"
TICK033,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 147278.32954993678, 'NetIncome': 10083.595513559694, 'OperatingCashFlow': 7911.422625122478, 'EPS': 6.205089515285071}"
TICK033,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 85076.23814121525, 'NetIncome': 5464.316412040643, 'OperatingCashFlow': 7251.763672329776, 'EPS': 1.9571355830216288}"
TICK033,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 125248.87856407522, 'NetIncome': 17713.52664722204, 'OperatingCashFlow': 32570.896913181623, 'EPS': 5.907026578561773}"
TICK033,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 15450.734613956174, 'NetIncome': 1350.3737787028492, 'OperatingCashFlow': 24162.802353485466, 'EPS': 5.565511956438557}"
TICK033,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 91153.90540198165, 'NetIncome': 5979.90436884567, 'OperatingCashFlow': 33189.38614718297, 'EPS': 6.976919174111068}"
TICK033,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 82475.18264776928, 'NetIncome': 14712.664516777499, 'OperatingCashFlow': 15431.443621319337, 'EPS': 4.425674177315232}"
TICK034,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 46289.9864167205, 'NetIncome': 1620.5703254501248, 'OperatingCashFlow': 6090.580838915792, 'EPS': 0.7082393073825619}"
TICK034,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 132806.99047974744, 'NetIncome': 2857.562007972964, 'OperatingCashFlow': 26412.772019043918, 'EPS': 1.638223745433814}"
TICK034,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 52963.16211508711, 'NetIncome': 10842.965904786233, 'OperatingCashFlow': 3980.820307989082, 'EPS': 6.263800118114482}"
TICK034,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 126139.1122563194, 'NetIncome': 649.4849286208164, 'OperatingCashFlow': 34216.02884084206, 'EPS': 6.931076097295689}"
TICK034,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 36126.44249667534, 'NetIncome': 11895.364110654184, 'OperatingCashFlow': 36859.504214224224, 'EPS': 4.477048624597777}"
TICK034,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 74772.10808296807, 'NetIncome': 10563.183327703407, 'OperatingCashFlow': 35662.39310328982, 'EPS': 3.3588366806806516}"
TICK034,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 9353.531237506588, 'NetIncome': 725.3735524630196, 'OperatingCashFlow': 10398.234880420127, 'EPS': 8.704839477339013}"
TICK034,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 27907.12942033606, 'NetIncome': 18460.28190560397, 'OperatingCashFlow': 6412.5125940548905, 'EPS': 6.750687848410866}"
TICK034,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 9652.135409744093, 'NetIncome': 19362.88218280997, 'OperatingCashFlow': 20162.764797548276, 'EPS': 5.406373970131042}"
TICK034,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 99770.00962129059, 'NetIncome': 18215.517445693018, 'OperatingCashFlow': 15711.03773179104, 'EPS': 4.789593286140638}"
TICK034,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 71756.52670412806, 'NetIncome': 10102.983495237753, 'OperatingCashFlow': 18369.630160589033, 'EPS': 9.718724826898718}"
TICK034,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 135674.21845157727, 'NetIncome': 8555.082641280664, 'OperatingCashFlow': 6663.762344627192, 'EPS': 2.5481651026647754}"
TICK034,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 76857.465465657, 'NetIncome': 15222.051812900912, 'OperatingCashFlow': 34668.84137393482, 'EPS': 5.095151310345917}"
TICK034,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 95904.26561804904, 'NetIncome': 13090.475051625317, 'OperatingCashFlow': 3156.954465940582, 'EPS': 0.573656809119237}"
TICK034,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 123979.35250568434, 'NetIncome': 17012.095334591617, 'OperatingCashFlow': 17102.85107698282, 'EPS': 9.831864431260016}"
TICK034,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 121573.31468588302, 'NetIncome': 13353.60038733437, 'OperatingCashFlow': 25471.244283420667, 'EPS': 5.767643666160159}"
TICK035,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 40546.58533643225, 'NetIncome': 10975.340576933917, 'OperatingCashFlow': 6007.905734102147, 'EPS': 7.468128265202758}"
TICK035,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 123037.82220734312, 'NetIncome': 6876.6055179567, 'OperatingCashFlow': 20872.977030477654, 'EPS': 2.951286678963849}"
TICK035,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 43593.801193818006, 'NetIncome': 10181.253902484073, 'OperatingCashFlow': 24768.45520052565, 'EPS': 1.6825123111451863}"
TICK035,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 138337.52905129173, 'NetIncome': 4080.506820492404, 'OperatingCashFlow': 24811.058385706823, 'EPS': 4.840964078698561}"
TICK035,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 10416.038596569197, 'NetIncome': 7618.310428199106, 'OperatingCashFlow': 21551.599301007802, 'EPS': 2.704182363573072}"
TICK035,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 33888.288818528876, 'NetIncome': 6623.029815062032, 'OperatingCashFlow': 5534.572298347934, 'EPS': 6.035990733846725}"
TICK035,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 115373.9620368063, 'NetIncome': 1985.3202128834678, 'OperatingCashFlow': 35569.15163069819, 'EPS': 5.303812807291757}"
TICK035,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 59908.200351476284, 'NetIncome': 9070.922621174892, 'OperatingCashFlow': 9894.849340021456, 'EPS': 1.9910442359592446}"
TICK035,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 60751.7801997538, 'NetIncome': 16304.270049972869, 'OperatingCashFlow': 13740.002037117405, 'EPS': 3.896809815976405}"
TICK035,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 80124.84639052035, 'NetIncome': 5245.041370530138, 'OperatingCashFlow': 14119.482230997606, 'EPS': 3.3844154212695248}"
TICK035,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 39315.122305046214, 'NetIncome': 9254.242245826732, 'OperatingCashFlow': 10391.079387793063, 'EPS': 9.42395504760926}"
TICK035,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 59494.350709824175, 'NetIncome': 13267.979468450205, 'OperatingCashFlow': 14885.313803636935, 'EPS': 0.5099728788127057}"
TICK035,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 98097.44065989234, 'NetIncome': 15457.461141163769, 'OperatingCashFlow': 12759.823350806648, 'EPS': 4.679793038636209}"
TICK035,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 45671.18361303276, 'NetIncome': 9814.422162378312, 'OperatingCashFlow': 34271.26697736693, 'EPS': 6.502663681291044}"
TICK035,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 53614.89763355022, 'NetIncome': 12650.640329205746, 'OperatingCashFlow': 13117.893794559772, 'EPS': 6.095203321439303}"
TICK035,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 71109.89027647297, 'NetIncome': 6494.034806234581, 'OperatingCashFlow': 6999.380371401196, 'EPS': 6.425228510430248}"
TICK036,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 43392.87607488035, 'NetIncome': 7613.80260946109, 'OperatingCashFlow': 18931.64678609049, 'EPS': 6.505371743115048}"
TICK036,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 55380.79691313439, 'NetIncome': 998.7726119949092, 'OperatingCashFlow': 39504.769930520415, 'EPS': 1.7749655227345507}"
TICK036,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 106422.73935341762, 'NetIncome': 11338.358403718385, 'OperatingCashFlow': 9848.300889066391, 'EPS': 2.141158455804654}"
TICK036,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 86869.14688369255, 'NetIncome': 17737.14682876818, 'OperatingCashFlow': 22604.537006050945, 'EPS': 9.780561311481637}"
TICK036,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 64225.10028418709, 'NetIncome': 10096.39139060616, 'OperatingCashFlow': 31345.124850493823, 'EPS': 0.7057428982156437}"
TICK036,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 85641.55710903073, 'NetIncome': 11756.041407361807, 'OperatingCashFlow': 20854.971931922813, 'EPS': 4.349972212295936}"
TICK036,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 68839.91188907894, 'NetIncome': 4289.55278087381, 'OperatingCashFlow': 31570.446158941082, 'EPS': 9.351277467420347}"
TICK036,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 86554.55705498144, 'NetIncome': 8575.601448177229, 'OperatingCashFlow': 35541.69291957624, 'EPS': 2.2658944226672504}"
TICK036,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 47066.91875084609, 'NetIncome': 1657.2662174144625, 'OperatingCashFlow': 16373.593460847133, 'EPS': 8.042750515665507}"
TICK036,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 110438.96376050496, 'NetIncome': 19190.907102230583, 'OperatingCashFlow': 18132.17527954317, 'EPS': 5.778131497803364}"
TICK036,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 59511.032789317636, 'NetIncome': 12425.698329029137, 'OperatingCashFlow': 12350.78016938475, 'EPS': 1.6291655496166753}"
TICK036,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 31015.741864359923, 'NetIncome': 19448.303484421514, 'OperatingCashFlow': 13172.575404048232, 'EPS': 2.542243283293092}"
