ticker,fiscal_year,fiscal_period,report_date,revenue,gross_profit,operating_income,pretax_income,net_income,net_income_common,currency
AVT,2023,FY,2023-06-30,26536881000,3182143000,1214838000,982876000,770828000,770828000,USD
AVT,2024,FY,2024-06-30,23757129000,2766442000,896917000,632263000,498699000,498699000,USD
AVTE,2020,FY,2020-12-31,,,-8889000,-9611000,-9611000,-9611000,USD
AVTE,2021,FY,2021-12-31,,,-23022000,-22960000,-22963000,-22963000,USD
AVTE,2022,FY,2022-12-31,,,-53237000,-51486000,-51511000,-51511000,USD
AVTE,2023,FY,2023-12-31,,,-81409000,-75465000,-75521000,-75521000,USD
AVTR,2020,FY,2020-12-31,6393600000,2080500000,706800000,62300000,116600000,52000000,USD
AVTR,2021,FY,2021-12-31,7386100000,2502700000,972200000,753000000,572600000,508000000,USD
AVTR,2022,FY,2022-12-31,7512400000,2602800000,1130200000,851100000,686500000,662300000,USD
AVTR,2023,FY,2023-12-31,6967200000,2363800000,857200000,410500000,321100000,321100000,USD
AVTX,2020,FY,2020-12-31,6699000,6399000,-47294000,-67177000,-63500000,-57698999,USD
AVTX,2021,FY,2021-12-31,5398000,3907000,-82134000,-84545000,-84376000,-82734732,USD
AVTX,2022,FY,2022-12-31,18051000,14617000,-37440000,-41630000,-41658000,-41658000,USD
AVTX,2023,FY,2023-12-31,1924000,640000,-23444000,-31530000,-31544000,-31544000,USD
AVXL,2020,FY,2020-09-30,4524913,,-26563319,-26257806,-26280470,-26280470,USD
AVXL,2021,FY,2021-09-30,,,-42002000,-37641000,-37909000,-37909000,USD
AVXL,2022,FY,2022-09-30,,,-50986000,-47620000,-47978000,-47978000,USD
AVXL,2023,FY,2023-09-30,,,53045000,47505000,47505000,47505000,USD
AVXL,2024,FY,2024-09-30,,,50586000,43002000,43002000,43002000,USD
AVY,2020,FY,2020-12-31,6971500000,1923300000,862800000,737300000,555900000,555900000,USD
AVY,2021,FY,2021-12-31,8408300000,2312800000,1064300000,992600000,740100000,740100000,USD
AVY,2022,FY,2022-12-31,9039300000,2404200000,1073400000,999300000,757100000,757100000,USD
AVY,2023,FY,2023-12-31,8364300000,2277500000,963800000,694700000,503000000,503000000,USD
AVYA,2020,FY,2020-09-30,2873,1580,199,-618,-680,-680,USD
AVYA,2021,FY,2021-09-30,2973,1650,210,2,-13,-13,USD
AVYA,2022,FY,2022-09-30,2490,1170,-175,-2049,-2096,-2096,USD
AWI,2020,FY,2020-12-31,936900000,333100000,169900000,-126700000,-99100000,-99100000,USD
AWI,2021,FY,2021-12-31,1106600000,405600000,168200000,242700000,183200000,183200000,USD
AWI,2022,FY,2022-12-31,1233100000,449100000,212100000,257600000,202900000,202900000,USD
AWI,2023,FY,2023-12-31,1295200000,497000000,234500000,298300000,223800000,223800000,USD
AWK,2020,FY,2020-12-31,3777000000,,1248000000,924000000,709000000,709000000,USD
AWK,2021,FY,2021-12-31,3930000000,,1196000000,1640000000,1263000000,1263000000,USD
AWR,2023,FY,2023-12-31,,,-5576000,123207000,124921000,124921000,USD
AWRE,2020,FY,2020-12-31,11309000,10499000,-9424000,-9248000,-7614000,-7614000,USD
AWRE,2021,FY,2021-12-31,16854000,15644000,-6097000,-6093000,-5824000,-5824000,USD
AWRE,2022,FY,2022-12-31,16008000,14748000,-7996000,-1677000,-1726000,-1726000,USD
AWRE,2023,FY,2023-12-31,18244000,16971000,-6657000,-7255000,-7314000,-7314000,USD
AWX,2020,FY,2020-12-31,58720000,55910000,124000,52000,14000,14000,USD
AWX,2021,FY,2021-12-31,70383000,65635000,561000,1736000,1971000,1971000,USD
AWX,2022,FY,2022-12-31,81180000,75680000,347000,-886000,-583000,-583000,USD
AXAS,2020,FY,2020-12-31,43043000,21191000,-12438000,-184522000,-184522000,-184522000,USD
AXAS,2021,FY,2021-12-31,78858000,60944000,30484000,-44567000,-44567000,-44567000,USD
AXAS,2022,FY,2022-12-31,49737000,39633000,15677000,37328000,37328000,37328000,USD
AXDX,2020,FY,2020-12-31,11165000,4459000,-63700000,-78203000,-78208000,-78208000,USD
AXDX,2021,FY,2021-12-31,11782000,-380767,-71645742,-77657000,-77702000,-77702000,USD
AXDX,2022,FY,2022-12-31,12752000,3303000,-62805000,-62570000,-62493000,-62493000,USD
AXDX,2023,FY,2023-12-31,12059000,2552776,-54022230,-60768000,-61618000,-61618000,USD
AXGN,2020,FY,2020-12-31,112300000,90719000,-23182000,-23786000,-23786000,-23786000,USD
AXGN,2021,FY,2021-12-31,127358000,104427000,-25416000,-26985000,-26985000,-26985000,USD
AXGN,2022,FY,2022-12-31,138584000,108809000,-29707000,-28948000,-28948000,-28948000,USD
AXGN,2023,FY,2023-12-31,159012000,121869000,-21462000,-21716000,-21716000,-21716000,USD
AXL,2020,FY,2020-12-31,4710800000,582700000,182200000,-610300000,-561300000,-561300000,USD
AXL,2021,FY,2021-12-31,5156600000,722700000,292700000,1200000,5900000,5900000,USD
AXL,2022,FY,2022-12-31,5802400000,704900000,274100000,66300000,64300000,64300000,USD
AXL,2023,FY,2023-12-31,6079500000,624300000,171800000,-24500000,-33600000,-33600000,USD
AXNX,2020,FY,2020-12-31,111535000,67091000,-53760000,-54914000,-54915000,-54918000,USD
AXNX,2021,FY,2021-12-31,180290000,115718000,-64650000,-79285000,-80067000,-86196000,USD
AXNX,2022,FY,2022-12-31,273702000,197665000,-42385000,-62316000,-59698000,-78285000,USD
AXNX,2023,FY,2023-12-31,366379000,274554000,-4712000,-8744000,-6088000,3192000,USD
AXON,2020,FY,2020-12-31,681003000,416331000,-14150000,-6291000,-1724000,-1724000,USD
AXON,2021,FY,2021-12-31,863381000,540910000,-168123000,-141375000,-60018000,-60018000,USD
AXON,2022,FY,2022-12-31,1187143000,726113000,92973000,196238000,146930000,146930000,USD
AXON,2023,FY,2023-12-31,1560699000,955453000,156850000,157061000,175783000,175783000,USD
AXSM,2020,FY,2020-12-31,,,-99141328,-102900600,-102900600,-102900600,USD
AXSM,2021,FY,2021-12-31,,,-124707000,-130403000,-130403000,-130403000,USD
AXSM,2022,FY,2022-12-31,50037000,44839000,-176501000,-187134000,-187134000,-187134000,USD
AXSM,2023,FY,2023-12-31,270600000,244535000,-182907000,-238278000,-239238000,-239238000,USD
AXTA,2020,FY,2020-12-31,3737600000,1279700000,305500000,122200000,121600000,121600000,USD
AXTA,2021,FY,2021-12-31,4416200000,1428900000,462400000,340500000,263900000,263900000,USD
AXTA,2022,FY,2022-12-31,4884000000,1418000000,423000000,257000000,192000000,192000000,USD
AXTA,2023,FY,2023-12-31,5184000000,1618000000,588000000,355000000,267000000,267000000,USD
AXTI,2020,FY,2020-12-31,95361000,30275000,3940000,7072000,3238000,3238000,USD
AXTI,2021,FY,2021-12-31,137393000,47414000,12897000,17602000,14575000,14575000,USD
AXTI,2022,FY,2022-12-31,141118000,52121000,12554000,20927000,15811000,15811000,USD
AXTI,2023,FY,2023-12-31,75795000,13318000,-21569000,-19033000,-17881000,-17881000,USD
AY,2020,FY,2020-12-31,1112785000,,373051000,41751000,11968000,11968000,USD
AYI,2020,FY,2020-08-31,3326300000,1402400000,373900000,324700000,248300000,248300000,USD
AYI,2021,FY,2021-08-31,3461000000,1475000000,430900000,396200000,306300000,306300000,USD
AYI,2022,FY,2022-08-31,4006100000,1672700000,509700000,493900000,384000000,384000000,USD
AYI,2023,FY,2023-08-31,3952200000,1713200000,500300000,446700000,346000000,346000000,USD
AYI,2024,FY,2024-08-31,3841000000,1781700000,553300000,548600000,422600000,422600000,USD
AYRO,2020,FY,2020-04-30,890152,198309,-8494402,-8664693,-8664693,-8664693,USD
AYRO,2021,FY,2021-04-30,1604069,-166483,-10106248,-10763446,-10763446,-11196173,USD
AYX,2020,FY,2020-12-31,495308000,451469000,-3907000,-27645000,-24374000,-24374000,USD
AYX,2021,FY,2021-12-31,536000000,480000000,-136000000,-178000000,-180000000,-180000000,USD
AYX,2022,FY,2022-12-31,855000000,737000000,-258000000,-314000000,-319000000,-319000000,USD
AZEK,2020,FY,2020-09-30,899259000,296050000,-20841000,-130511000,-122233000,-122233000,USD
AZEK,2021,FY,2021-09-30,1178974000,389951000,143154000,121818000,93150000,93150000,USD
AZEK,2022,FY,2022-09-30,1355586000,398665000,118776000,93324000,67158000,67158000,USD
AZEK,2023,FY,2023-09-30,1370316000,430268000,124041000,84499000,62361000,62361000,USD
AZEK,2024,FY,2024-09-30,1441448000,541793000,214023000,209524000,153379000,153379000,USD
AZO,2020,FY,2020-08-31,12631967000,6770753000,2417679000,2216514000,1732972000,1732972000,USD
AZO,2021,FY,2021-08-31,14629585000,7717785000,2944527000,2749190000,2170314000,2170314000,USD
AZO,2022,FY,2022-08-31,16252230000,8472650000,3270729000,3079091000,2429604000,2429604000,USD
AZO,2023,FY,2023-08-31,17457209000,9070422000,3473986000,3167614000,2528426000,2528426000,USD
AZO,2024,FY,2024-08-31,18490268000,9817052000,3788708000,3337130000,2662427000,2662427000,USD
AZPN,2020,FY,2020-06-30,598717000,537110000,257359000,279357000,229671000,229671000,USD
AZPN,2021,FY,2021-06-30,709376000,649225000,358401000,384747000,319803000,319803000,USD
AZYO,2020,FY,2020-12-31,42682000,20561000,-13599000,-21799000,-21825000,-25335000,USD
AZYO,2021,FY,2021-12-31,47390000,19022000,-22756000,-24777000,-24832000,-24832000,USD
AZYO,2022,FY,2022-12-31,23849000,11639000,-29989000,-36148000,-32897000,-32897000,USD
AZYO,2023,FY,2023-12-31,24745000,11053000,-20537000,-41221000,-37656000,-37656000,USD
AZZ,2019,FY,2020-02-29,1061817000,237228000,97975000,64890000,48234000,48234000,USD
AZZ,2020,FY,2021-02-28,480574000,122899000,63582000,38431000,39614000,39614000,USD
AZZ,2021,FY,2022-02-28,525598000,146153000,79219000,73031000,84022000,84022000,USD
AZZ,2022,FY,2023-02-28,1323649000,295943000,173638000,88675000,-52974000,-61214000,USD
AZZ,2023,FY,2024-02-29,1537589000,363461000,221600000,130103000,101607000,87207000,USD
B,2020,FY,2020-12-31,1124391000,403153000,123370000,101495000,63375000,63375000,USD
B,2021,FY,2021-12-31,1258846000,454996000,150018000,127817000,99873000,99873000,USD
B,2022,FY,2022-12-31,1261868000,421872000,125313000,38185000,13479000,13479000,USD
B,2023,FY,2023-12-31,1450871000,442085000,88992000,33264000,15996000,15996000,USD
BA,2020,FY,2020-12-31,58158000000,-5685000000,-12978000000,-14476000000,-11873000000,-11873000000,USD
BA,2021,FY,2021-12-31,62286000000,3049000000,-3357000000,-5033000000,-4202000000,-4202000000,USD
BA,2022,FY,2022-12-31,66608000000,3530000000,-3509000000,-5022000000,-4935000000,-4935000000,USD
BA,2023,FY,2023-12-31,77794000000,7724000000,-821000000,-2005000000,-2222000000,-2222000000,USD
BACA,2022,FY,2022-12-31,,,-1622628,11672811,10923646,10923646,USD
BAER,2022,FY,2022-12-31,46388000,12502000,-22626000,-42125000,-42125000,160564000,USD
BAER,2023,FY,2023-12-31,66708000,25368000,-57495000,-77660000,-77358000,-163240000,USD
BAH,2019,FY,2020-03-31,7463841000,1786248000,669202000,579434000,482603000,482603000,USD
BAH,2020,FY,2021-03-31,7858938000,1875520000,754371000,662439000,608958000,608958000,USD
BAH,2021,FY,2022-03-31,8363700000,1989915000,685181000,604043000,466740000,466740000,USD
BAH,2022,FY,2023-03-31,9259000000,2145000000,447000000,368000000,270000000,270000000,USD
BAH,2023,FY,2024-03-31,10662000000,2459000000,1014000000,854000000,606000000,606000000,USD
BALL,2020,FY,2020-12-31,11781000000,2458000000,1265000000,687000000,585000000,585000000,USD
BALL,2021,FY,2021-12-31,13811000000,2726000000,1433000000,1008000000,878000000,878000000,USD
BALL,2022,FY,2022-12-31,13372000000,2250000000,1101000000,713000000,719000000,719000000,USD
BALL,2023,FY,2023-12-31,12062000000,2308000000,1171000000,614000000,707000000,707000000,USD
BALY,2020,FY,2020-12-31,372792000,276891000,-9727000,-74811000,-5487000,-5487000,USD
BALY,2021,FY,2021-12-31,1322443000,915411000,44632000,-119074000,-114697000,-114697000,USD
BALY,2022,FY,2022-12-31,2255705000,1442787000,120204000,-454469000,-425546000,-425546000,USD
BALY,2023,FY,2023-12-31,2449073000,1560136000,-120487000,-185738000,-187500000,-187500000,USD
BAND,2020,FY,2020-12-31,343113000,153910000,-13505000,-28972000,-43977000,-43977000,USD
BAND,2021,FY,2021-12-31,490907000,213813000,-2237000,-31195000,-27362000,-27362000,USD
BAND,2022,FY,2022-12-31,573152000,238353000,-24324000,17306000,19570000,19570000,USD
BAND,2023,FY,2023-12-31,601117000,236157000,-35457000,-19303000,-16343000,-16343000,USD
BANL,2023,FY,2023-12-31,435897718,7211125,1661827,1132650,1132650,1132650,USD
BARK,2020,FY,2021-03-31,378604000,225940000,-20599000,-31391000,-31391000,-31391000,USD
BARK,2021,FY,2022-03-31,507406000,282106000,-94181000,-68299000,-68299000,-68299000,USD
BARK,2022,FY,2023-03-31,535315000,308115000,-63831000,-61519000,-61519000,-61519000,USD
BARK,2023,FY,2024-03-31,490184000,302152000,-45520000,-37010000,-37010000,-37010000,USD
BASE,2020,FY,2021-01-31,103285000,91668000,-33080000,-38939000,-39983000,-44059000,USD
BASE,2021,FY,2022-01-31,123542000,108761000,-56258000,-57214000,-58229000,-61146000,USD
BASE,2022,FY,2023-01-31,154824000,134565000,-67652000,-67456000,-68494000,-68494000,USD
BASE,2023,FY,2024-01-31,180037000,157955000,-79335000,-78828000,-80183000,-80183000,USD
BATL,2020,FY,2020-12-31,148289000,46458000,-259252000,-229707000,-229707000,-229707000,USD
BATL,2021,FY,2021-12-31,285205000,177608000,103374000,-28317000,-28317000,-28317000,USD
BATL,2022,FY,2022-12-31,359064000,240169000,152136000,18539000,18539000,18539000,USD
BATL,2023,FY,2023-12-31,220762000,105174000,17582000,-3048000,-3048000,-15095000,USD
BAX,2020,FY,2020-12-31,11673000000,4587000000,1616000000,1292000000,1102000000,1102000000,USD
BAX,2021,FY,2021-12-31,12146000000,4720000000,1350000000,1116000000,1284000000,1284000000,USD
BAX,2022,FY,2022-12-31,10057000000,3549000000,-33000000,-3248000000,-2433000000,-2433000000,USD
BAX,2023,FY,2023-12-31,10360000000,4150000000,707000000,242000000,2656000000,2656000000,USD
BB,2019,FY,2020-02-29,1040000000,763000000,-183000000,-148000000,-152000000,-152000000,USD
BB,2020,FY,2021-02-28,893000000,643000000,-98000000,-1113000000,-1104000000,-1104000000,USD
BB,2021,FY,2022-02-28,718000000,467000000,-214000000,19000000,12000000,12000000,USD
BB,2022,FY,2023-02-28,656000000,419000000,-224000000,-720000000,-734000000,-734000000,USD
BB,2023,FY,2024-02-29,853000000,520000000,-72000000,-106000000,-130000000,-130000000,USD
BBBY,2019,FY,2020-02-29,11158580000,3541660000,-190838000,-764853000,-613816000,-613816000,USD
BBBY,2020,FY,2021-02-28,9233028000,3118081000,-106282000,-336762000,-150773000,-150773000,USD
BBBY,2021,FY,2022-02-28,7867778000,2483491000,-208801000,-472656000,-559623000,-559623000,USD
BBBY,2022,FY,2023-02-28,5344685000,1214883000,-1158086000,-3529870000,-3498801000,-3498801000,USD
BBCP,2020,FY,2020-10-31,304301000,137303000,26216000,-66228000,-61251000,-63181000,USD
BBCP,2021,FY,2021-10-31,315808000,137727000,38358000,-12431000,-15073000,-16823000,USD
BBCP,2022,FY,2022-10-31,401292000,163610000,50111000,34202000,28676000,26926000,USD
BBCP,2023,FY,2023-10-31,442241000,178304000,61452000,40562000,31790000,30040000,USD
BBCP,2024,FY,2024-10-31,425872000,165834000,49347000,24311000,16207000,14457000,USD
BBGI,2020,FY,2020-12-31,206143861,,236999,-23899269,-17765922,-17765922,USD
BBGI,2021,FY,2021-12-31,241426308,41956123,14468082,-6724460,-1405845,-1405845,USD
BBGI,2022,FY,2022-12-31,256381018,,15223050,-59832604,-42057430,-42057430,USD
BBGI,2023,FY,2023-12-31,247109258,,30052694,-99258976,-75120138,-75120138,USD
BBIO,2020,FY,2020-12-31,8249000,,-474482000,-505488000,-448724000,-448724000,USD
BBIO,2021,FY,2021-12-31,69716000,66602000,-576632000,-586454000,-562539000,-562539000,USD
BBIO,2022,FY,2022-12-31,77648000,74214000,-468437000,-484652000,-481183000,-481183000,USD
BBIO,2023,FY,2023-12-31,9303000,6857000,-599444000,-653251000,-643202000,-643202000,USD
BBNX,2023,FY,2023-12-31,11995000,6308000,-35850000,-44099000,-44099000,-44099000,USD
BBQ,2020,FY,2020-12-31,121237000,50142000,-7292000,1430000,4947000,4947000,USD
BBQ,2021,FY,2021-12-31,206442000,91176000,7467000,25029000,24021000,24021000,USD
BBSI,2020,FY,2020-12-31,880824000,182907000,36147000,42596000,33765000,33765000,USD
BBSI,2021,FY,2021-12-31,955166000,204508000,43923000,50661000,38079000,38079000,USD
BBSI,2022,FY,2022-12-31,1054326000,234845000,58975000,65303000,47268000,47268000,USD
BBSI,2023,FY,2023-12-31,1069307000,242532000,60650000,68988000,50612000,50612000,USD
BBW,2020,FY,2020-12-31,338543000,153623000,1576000,1561000,261000,261000,USD
BBWI,2019,FY,2020-01-31,5405000000,2387000000,1040000000,608000000,-366000000,-366000000,USD
BBWI,2020,FY,2021-01-31,6434000000,3096000000,1604000000,1122000000,844000000,844000000,USD
BBWI,2021,FY,2022-01-31,7882000000,3855000000,2009000000,1423000000,1333000000,1333000000,USD
BBWI,2022,FY,2023-01-31,7560000000,3255000000,1376000000,1045000000,800000000,800000000,USD
BBWI,2023,FY,2024-01-31,7429000000,3236000000,1285000000,1021000000,878000000,878000000,USD
BBXIA,2020,FY,2020-12-31,173229000,33030000,-32942000,-58338000,-42287000,-42287000,USD
BBXIA,2021,FY,2021-12-31,313597000,98761000,22747000,64241000,46911000,46911000,USD
BBY,2019,FY,2020-01-31,43638000000,10048000000,2050000000,1993000000,1541000000,1541000000,USD
BBY,2020,FY,2021-01-31,47262000000,10573000000,2645000000,2377000000,1798000000,1798000000,USD
BBY,2021,FY,2022-01-31,51761000000,11640000000,3005000000,3024000000,2454000000,2454000000,USD
BBY,2022,FY,2023-01-31,46298000000,9912000000,1942000000,1788000000,1419000000,1419000000,USD
BBY,2023,FY,2024-01-31,43452000000,9603000000,1727000000,1621000000,1241000000,1241000000,USD
BCAB,2020,FY,2020-12-31,429000,,-30099000,-35853000,-35853000,-35853000,USD
BCAB,2021,FY,2021-12-31,250000,,-96440000,-95402000,-95402000,-95402000,USD
BCAB,2022,FY,2022-12-31,,,-108140000,-106482000,-106482000,-106482000,USD
BCAB,2023,FY,2023-12-31,,,-129687000,-123462000,-123462000,-123462000,USD
BCAC,2021,FY,2021-12-31,,,-28957000,-28916000,-28916000,-28916000,USD
BCAC,2022,FY,2022-12-31,,,-32686000,-32069000,-32069000,-32069000,USD
BCC,2020,FY,2020-12-31,5474838000,,336736000,286311000,174979000,174979000,USD
BCC,2021,FY,2021-12-31,7926111000,1626035000,971038000,948851000,712486000,712486000,USD
BCC,2022,FY,2022-12-31,8387307000,1914767000,1156173000,1146381000,857658000,857658000,USD
BCC,2023,FY,2023-12-31,6838245000,1428934000,622530000,645049000,483656000,483656000,USD
BCDA,2020,FY,2020-12-31,145000,141000,-15529000,-15004000,-15004000,-15004000,USD
BCDA,2021,FY,2021-12-31,1015000,,-12630000,-12623000,-12623000,-12623000,USD
BCDA,2022,FY,2022-12-31,1352000,,-11901000,-11907000,-11907000,-11907000,USD
BCEI_delisted,2020,FY,2020-12-31,218090000,164253000,32874000,42981000,103528000,103528000,USD
BCEL,2020,FY,2020-12-31,,,-88879000,-86334000,-86333000,-86333000,USD
BCEL,2021,FY,2021-12-31,,,-110303000,-109325000,-109324000,-109324000,USD
BCEL,2022,FY,2022-12-31,,,-98295000,-97157000,-97157000,-97157000,USD
BCLI,2020,FY,2020-12-31,,,-31684000,-31811000,-31811000,-31811000,USD
BCLI,2021,FY,2021-12-31,82000,,-24457000,-24457000,-24457000,-24457000,USD
BCLI,2022,FY,2022-12-31,,,-24822000,-24277000,-24277000,-24277000,USD
BCLI,2023,FY,2023-12-31,,,-21439000,-17192000,-17192000,-17192000,USD
BCO,2020,FY,2020-12-31,3690900000,813600000,213500000,79300000,16000000,16000000,USD
BCO,2021,FY,2021-12-31,4200200000,964400000,354700000,235500000,105200000,105200000,USD
BCO,2022,FY,2022-12-31,4535500000,1073600000,361300000,226200000,170600000,170600000,USD
BCO,2023,FY,2023-12-31,4874600000,1167500000,425200000,235800000,87700000,87700000,USD
BCOR,2020,FY,2020-12-31,546189000,158126000,-20000000,-326380000,-444581000,-444581000,USD
BCOR,2021,FY,2021-12-31,658213000,191749000,-20244000,-53464000,-198032000,-198032000,USD
BCOR,2022,FY,2022-12-31,666496000,221578000,-15524000,-11813000,-1355860000,-1355860000,USD
BCOV,2020,FY,2020-12-31,197353000,121256000,445000,-5195000,-5813000,-5813000,USD
BCOV,2021,FY,2021-12-31,211093000,138065000,7874000,6199000,5397000,5397000,USD
BCOV,2022,FY,2022-12-31,211008000,133935000,-7285000,-9067000,-9015000,-9015000,USD
BCOV,2023,FY,2023-12-31,201187000,123834000,-21334000,-21721000,-22886000,-22886000,USD
BCPC,2020,FY,2020-12-31,703644000,223897000,111147000,106417000,84623000,84623000,USD
BCPC,2021,FY,2021-12-31,799023000,243174000,127502000,125233000,96104000,96104000,USD
BCPC,2022,FY,2022-12-31,942358000,280451000,145186000,133749000,105367000,105367000,USD
BCPC,2023,FY,2023-12-31,922439000,302056000,159193000,137261000,108543000,108543000,USD
BCRX,2020,FY,2020-12-31,17812000,16262000,-174757000,-182814000,-182814000,-182814000,USD
BCRX,2021,FY,2021-12-31,157170000,149941000,-177685000,-181809000,-184062000,-184062000,USD
BCRX,2022,FY,2022-12-31,270827000,264419000,-148435000,-244383000,-247116000,-247116000,USD
BCRX,2023,FY,2023-12-31,331412000,326931000,-103709000,-226229000,-226539000,-226539000,USD
BCSF,2020,FY,2020-12-31,190310000,,81913000,8278000,8278000,8278000,USD
BCSF,2021,FY,2021-12-31,197394000,,88597000,119941000,119807000,119807000,USD
